ts,scenario,cpu,ram,net_in_bps,net_out_bps,disk_read_bps,disk_write_bps,gpu_util,gpu_mem_used_mb,gpu_power_w,gpu_temp_c,gpu_clock_mhz,p1_cpu,p1_rss_mb,p1_threads,p1_age_s,p2_cpu,p2_rss_mb,p2_threads,p2_age_s,p3_cpu,p3_rss_mb,p3_threads,p3_age_s,p4_cpu,p4_rss_mb,p4_threads,p4_age_s,p5_cpu,p5_rss_mb,p5_threads,p5_age_s
2026-02-13T18:27:46,idle_with_VPN,5.3,30.0,7776.554941964614,2463.6592335598475,0.0,13773.177735206282,1.0,1362.49609375,51.019,48.0,1815.0,99.7,39.5390625,3,2057.566989183426,3.5,59.1015625,33,7328.0299570560455,2.3,40.4296875,39,7325.696055173874,2.3,30.38671875,14,7325.722406864166,2.3,12.1015625,4,7314.577946186066
2026-02-13T18:27:48,idle_with_VPN,5.3,30.0,12693.336359950681,3376.85824933977,11962.474715066548,160745.75398370676,0.0,1362.49609375,51.004,48.0,1815.0,100.3,39.5390625,3,2058.9218378067017,5.8,30.38671875,14,7327.0593791008,3.5,59.1015625,33,7329.385297775269,3.5,303.83203125,276,7323.996223211288,2.3,40.67578125,39,7327.0356431007385
2026-02-13T18:27:49,idle_with_VPN,5.4,30.0,7715.913809640393,3116.114716937656,0.0,10824.47796995838,0.0,1362.49609375,51.044,48.0,1815.0,99.1,39.5390625,3,2060.2466700077057,3.5,4.6953125,405,1770996468.283147,2.4,108.67578125,33,7296.987675189972,2.4,59.17578125,33,7330.713634729385,2.3,303.83203125,276,7325.328544616699
2026-02-13T18:27:50,idle_with_VPN,7.1,29.9,7870.889741987836,2523.985689767839,0.0,35082.798704553454,0.0,1362.49609375,51.006,48.0,1815.0,98.3,39.5390625,3,2061.581446647644,8.1,30.3515625,13,7329.7370636463165,5.8,40.86328125,39,7329.71341252327,3.5,59.17578125,33,7332.04247879982,2.3,12.265625,10,7332.018711090088
2026-02-13T18:27:52,idle_with_VPN,5.3,29.9,17657.272506413534,3612.6855983287205,0.0,49494.01750641264,0.0,1362.49609375,50.882,48.0,1815.0,100.3,38.921875,3,2062.921152830124,4.7,30.3515625,13,7331.069171667099,2.3,59.17578125,33,7333.38570523262,2.3,41.4921875,39,7331.0447607040405,1.2,115.93359375,147,7333.408317804337
2026-02-13T18:27:53,idle_with_VPN,4.9,29.9,8205.192731226723,3238.1672175571407,0.0,32770.162933458065,0.0,1362.49609375,50.903,48.0,1815.0,97.0,39.5390625,3,2064.2579107284546,4.7,44.1171875,39,7332.37021946907,2.3,59.17578125,33,7334.720933675766,2.3,248.125,48,7313.870718955994,1.2,108.671875,33,7300.998916149139
2026-02-13T18:27:54,idle_with_VPN,5.2,29.9,13390.439895105681,3001.982072967223,0.0,90799.01533921977,0.0,1362.49609375,50.975,47.0,1815.0,99.7,39.53515625,3,2065.5899846553802,7.1,41.76171875,39,7333.699593067169,3.5,30.390625,14,7333.722201824188,1.2,4.6953125,405,1770996473.6147916,1.2,108.67578125,33,7302.329375505447
2026-02-13T18:27:56,idle_with_VPN,5.5,29.9,14618.648593611668,2541.8455201979677,0.0,60251.15307135923,0.0,1362.49609375,50.887,47.0,1815.0,99.2,39.53515625,3,2066.896850347519,7.1,30.3515625,13,7335.033838748932,5.9,70.7109375,22,7293.970182180405,4.8,108.67578125,33,7303.636921882629,3.6,59.17578125,33,7337.36189365387
2026-02-13T18:27:57,idle_with_VPN,5.4,29.9,7929.617468004207,2460.628407000828,0.0,27151.76173242293,0.0,1362.49609375,50.738,47.0,1815.0,98.6,39.53515625,3,2068.2281255722046,4.6,42.02734375,39,7336.355831623077,4.6,30.3515625,13,7336.378457307816,3.5,27.08203125,9,7321.99271607399,2.4,59.17578125,33,7338.690822124481
2026-02-13T18:27:58,idle_with_VPN,5.4,29.8,12889.461234579156,3404.5219086662887,0.0,9634.729257335506,0.0,1362.49609375,50.652,47.0,1815.0,98.9,39.5390625,3,2069.555106639862,7.2,30.3828125,14,7337.6895751953125,4.7,108.67578125,33,7306.295930862427,3.6,41.6953125,39,7337.66663479805,3.5,4.6953125,405,1770996477.5816097
