ts,scenario,cpu,ram,net_in_bps,net_out_bps,disk_read_bps,disk_write_bps,gpu_util,gpu_mem_used_mb,gpu_power_w,gpu_temp_c,gpu_clock_mhz,p1_cpu,p1_rss_mb,p1_threads,p1_age_s,p2_cpu,p2_rss_mb,p2_threads,p2_age_s,p3_cpu,p3_rss_mb,p3_threads,p3_age_s,p4_cpu,p4_rss_mb,p4_threads,p4_age_s,p5_cpu,p5_rss_mb,p5_threads,p5_age_s
2026-02-13T21:43:26,gaming,30.3,46.8,339249.5391598891,96594.59052389655,8633.258441172413,39928.82029042241,72.0,7953.33984375,150.138,62.0,1980.0,582.0,4635.6171875,84,2238.2687435150146,99.5,39.55859375,3,2248.553169488907,42.7,46.37109375,10,19062.142736673355,29.6,18.68359375,9,19067.03423476219,26.3,4.79296875,402,1771008204.5012379
2026-02-13T21:43:28,gaming,34.5,46.8,344527.06158001546,88389.275476545,33605.49249378297,105279.70695317947,76.0,7953.33984375,149.128,62.0,1980.0,364.6,4635.6171875,84,2240.189358472824,100.0,38.91796875,3,2250.50652050972,35.0,46.25,10,19064.063539743423,28.7,72.09765625,11,26.43004298210144,24.8,20.07421875,12,19069.15087580681
2026-02-13T21:43:30,gaming,29.9,46.9,338672.5352659153,76800.18908180446,0.0,392839.6942487544,73.0,7953.33984375,150.18,62.0,1980.0,623.2,4635.6171875,84,2242.125750541687,100.0,39.55859375,3,2252.4447841644287,53.4,46.3203125,10,19065.994306087494,20.1,18.68359375,9,19070.92472553253,15.3,4.79296875,402,1771008208.3929954
2026-02-13T21:43:32,gaming,34.4,46.8,342462.60850469914,115500.06699456254,165772.40679757364,398617.2018717971,79.0,7953.33984375,154.134,62.0,1980.0,525.2,4635.6171875,84,2243.9337751865387,100.1,39.55859375,3,2254.3164026737213,10.9,19.671875,12,19072.954844474792,10.1,115.64453125,37,19039.042553186417,6.7,4.79296875,402,1771008210.268673
2026-02-13T21:43:33,gaming,29.7,46.7,344286.0186664244,80338.50388991696,0.0,96577.50515738054,76.0,7953.33984375,153.592,62.0,1980.0,505.4,4635.6171875,84,2245.748319864273,99.7,39.55859375,3,2256.1350421905518,10.3,4.79296875,402,1771008212.0937483,7.7,115.6484375,37,19040.870782613754,6.8,61.06640625,33,19074.601946115494
2026-02-13T21:43:35,gaming,27.9,46.7,342776.8100164359,108155.66976666228,0.0,11592.801587685091,77.0,7953.33984375,152.429,62.0,1980.0,460.0,4635.6171875,84,2247.5765464305878,99.9,39.55859375,3,2257.9496285915375,11.0,30.3515625,13,19074.240406274796,9.5,115.6484375,37,19042.677511692047,6.9,345.4453125,95,19044.042818546295
2026-02-13T21:43:37,gaming,26.7,46.7,342488.03485745034,101492.50767177269,0.0,21482.70975362659,62.0,7953.33984375,150.767,62.0,1980.0,438.7,4635.63671875,85,2249.4101984500885,100.2,39.55859375,3,2259.789796590805,14.5,4.79296875,402,1771008215.7405899,11.9,115.6484375,37,19044.51948451996,9.3,61.06640625,33,19078.25027823448
2026-02-13T21:43:39,gaming,24.5,46.7,342442.2443277559,165832.59936150096,0.0,565226.4383225127,75.0,7953.33984375,153.725,62.0,1980.0,462.2,4635.63671875,85,2251.2520604133606,99.4,39.55859375,3,2261.613616466522,13.6,30.3515625,14,19077.90587258339,12.0,115.6484375,37,19046.339114904404,3.4,175.10546875,147,19080.048478603363
2026-02-13T21:43:41,gaming,28.3,46.7,345805.90993778495,125731.3004358976,71663.99813330131,9797.81224478729,81.0,7953.33984375,154.505,62.0,1980.0,481.6,4635.63671875,85,2253.0764899253845,98.3,38.91796875,3,2263.4422993659973,12.8,115.6484375,37,19048.174282312393,12.0,4.79296875,402,1771008219.3891008,8.5,61.07421875,33,19081.9118847847
2026-02-13T21:43:43,gaming,28.7,46.7,344381.38146239636,71705.67087364348,0.0,138614.73800553908,75.0,7953.33984375,155.422,63.0,1980.0,509.3,4635.63671875,85,2254.8771662712097,100.3,39.5546875,3,2265.264045238495,13.7,30.390625,14,19081.546831846237,9.5,345.4453125,95,19051.35325360298,8.6,115.6484375,37,19049.991376638412
