ts,scenario,cpu,ram,net_in_bps,net_out_bps,disk_read_bps,disk_write_bps,gpu_util,gpu_mem_used_mb,gpu_power_w,gpu_temp_c,gpu_clock_mhz,p1_cpu,p1_rss_mb,p1_threads,p1_age_s,p2_cpu,p2_rss_mb,p2_threads,p2_age_s,p3_cpu,p3_rss_mb,p3_threads,p3_age_s,p4_cpu,p4_rss_mb,p4_threads,p4_age_s,p5_cpu,p5_rss_mb,p5_threads,p5_age_s
2026-02-13T23:11:09,gaming_1,21.5,44.2,35179.62302412543,9145.110868089703,0.0,10753.41312737446,49.0,3866.46484375,164.415,64.0,1980.0,320.9,4186.95703125,145,5047.433620214462,98.3,40.02734375,3,903.1533093452454,11.9,4.8125,399,1771013467.8107603,6.9,25.44921875,14,24328.013444423676,5.0,41.203125,33,24330.276160240173
2026-02-13T23:11:10,gaming_1,21.4,44.2,32755.34976319215,9453.643270146798,41533.41592494072,30176.622507964737,48.0,3866.46484375,160.035,64.0,1980.0,344.7,4179.7578125,145,5049.028790712357,99.7,40.03125,3,904.7513017654419,11.9,4.8125,399,1771013469.3902068,5.0,41.203125,33,24331.851915359497,5.0,25.41015625,13,24329.591073036194
2026-02-13T23:11:12,gaming_1,20.0,44.2,36807.54127743856,13012.728993455943,0.0,113371.65571481214,51.0,3866.58984375,166.351,64.0,1980.0,246.1,4167.265625,145,5050.558901786804,100.1,40.03125,3,906.2818908691406,25.6,163.35546875,23,24224.67487192154,15.7,4.8125,399,1771013470.9826348,6.0,25.44921875,14,24331.154700756073
2026-02-13T23:11:14,gaming_1,18.8,44.2,35971.159021595384,12601.678220016009,41258.109798020145,66077.44147339163,56.0,3866.58984375,178.897,66.0,1980.0,256.8,4168.328125,145,5052.1344492435455,97.0,40.02734375,3,907.8609330654144,12.8,4.8125,399,1771013472.5659456,4.9,25.44921875,14,24332.745431423187,4.1,20.84765625,6,7730.493885278702
2026-02-13T23:11:15,gaming_1,18.7,44.2,34509.49083489903,10630.675965762843,42671.156984885994,13668.104971721295,48.0,3866.58984375,169.44,63.0,1980.0,328.7,4168.37890625,145,5053.770391464233,100.2,40.03125,3,909.4831385612488,11.2,161.953125,23,24227.875503778458,7.1,4.8125,399,1771013474.1047914,6.9,25.41015625,13,24334.334540605545
2026-02-13T23:11:17,gaming_1,20.9,44.2,46300.74020033599,11605.966142696463,0.0,97007.6593276448,60.0,3866.58984375,176.305,65.0,1980.0,316.3,4167.63671875,145,5055.424726009369,99.7,40.02734375,3,911.1439852714539,6.6,41.203125,33,24338.24890446663,6.6,25.41015625,13,24335.999410629272,6.5,4.8125,399,1771013475.777371
2026-02-13T23:11:18,gaming_1,20.5,44.2,30424.100871767256,9272.360708494652,0.0,93597.36425924161,57.0,3866.58984375,162.836,64.0,1980.0,328.2,4175.37890625,145,5057.048291921616,99.2,40.02734375,3,912.7666296958923,9.7,4.8125,399,1771013477.3917856,5.8,41.203125,33,24339.864028453827,5.8,25.4453125,14,24337.61236691475
2026-02-13T23:11:20,gaming_1,20.4,44.2,39907.48196699125,13340.378246816734,40261.34141300398,17928.878597978335,58.0,3866.71484375,172.265,65.0,1980.0,326.4,4182.328125,145,5058.656663656235,99.0,40.02734375,3,914.376802444458,10.6,4.8125,399,1771013479.018375,6.7,25.41015625,13,24339.236774921417,5.8,91.4453125,147,24341.494532585144
2026-02-13T23:11:22,gaming_1,20.8,44.2,40889.25744120358,9909.920832515683,0.0,79493.86441173847,64.0,3866.71484375,195.541,66.0,1980.0,333.5,4183.3671875,145,5060.263477087021,98.9,40.03125,3,915.9883298873901,10.7,4.8125,399,1771013480.621621,5.8,25.41015625,13,24340.851521492004,5.0,20.84765625,6,7738.588448762894
2026-02-13T23:11:23,gaming_1,20.1,44.2,40111.51612907625,9653.380737479429,0.0,32865.60173128818,46.0,3866.71484375,157.995,63.0,1980.0,257.7,4183.953125,145,5061.761869668961,98.7,40.03125,3,917.4767739772797,10.9,4.8125,399,1771013482.1951795,5.2,20.84765625,6,7740.0852427482605,4.1,25.44921875,14,24342.36098408699
2026-02-13T23:11:25,gaming_1,18.3,44.2,33510.77196195987,10200.582217643294,0.0,35486.77655331701,53.0,3866.71484375,168.396,63.0,1980.0,281.2,4183.58203125,145,5063.261669397354,99.5,40.03125,3,918.9852755069733,12.5,4.8125,399,1771013483.69533,5.2,106.59375,37,24312.42481994629,4.2,41.203125,33,24346.145527362823
2026-02-13T23:11:26,gaming_1,18.5,44.2,32432.4808899539,10081.319122424204,21810.686980298186,78722.94831951376,53.0,3866.71484375,172.948,64.0,1980.0,250.1,4183.6875,145,5064.773494720459,99.2,40.03125,3,920.4974956512451,10.4,106.59375,37,24313.93051290512,9.4,4.8125,399,1771013485.1992948,6.2,41.203125,33,24347.651060819626
2026-02-13T23:11:28,gaming_1,17.7,44.2,35851.735761477066,9395.958101305792,0.0,228189.07661117913,49.0,3866.71484375,179.646,64.0,1980.0,258.8,4177.4453125,145,5066.264764547348,98.6,40.02734375,3,921.9874815940857,9.4,4.8125,399,1771013486.6998715,8.3,91.41796875,147,24349.172261476517,5.2,41.203125,33,24349.150580644608
2026-02-13T23:11:29,gaming_1,17.9,44.2,34904.938723828476,9253.914047206621,0.0,10253.200588984613,59.0,3866.71484375,175.492,65.0,1980.0,252.9,4170.30078125,145,5067.759864091873,99.5,40.02734375,3,923.4795408248901,11.5,4.8125,399,1771013488.1965985,6.3,106.58984375,37,24316.926939487457,5.2,41.203125,33,24350.646997451782
2026-02-13T23:11:31,gaming_1,17.4,44.2,34291.689927782776,9436.917562417,0.0,13727.400502755889,71.0,3866.71484375,181.529,65.0,1980.0,233.7,4170.4296875,145,5069.2375955581665,100.3,40.02734375,3,924.9602136611938,9.4,4.8125,399,1771013489.6889334,6.3,25.4453125,14,24349.84790277481,4.2,41.203125,33,24352.13945913315
2026-02-13T23:11:32,gaming_1,17.6,44.2,32551.980038683272,9176.733337868629,0.0,20425.19604113878,61.0,3866.71484375,191.231,67.0,1980.0,228.0,4170.8046875,145,5070.724745750427,100.7,39.37890625,3,926.4503753185272,12.7,4.8125,399,1771013491.167937,8.5,106.59375,37,24319.89492225647,5.3,91.44140625,147,24353.642043828964
2026-02-13T23:11:34,gaming_1,17.7,44.2,36839.225331858586,9612.281922716962,0.0,7239.510733612551,52.0,3866.71484375,171.29,65.0,1980.0,278.5,4175.734375,145,5072.217294454575,100.1,39.37890625,3,927.9338753223419,8.4,4.8125,399,1771013492.6531186,8.4,106.59765625,37,24321.38281559944,5.3,91.421875,147,24355.1255235672
2026-02-13T23:11:35,gaming_1,19.5,44.2,37400.84390823224,9947.089553956926,43584.43946032768,18727.68883060955,60.0,3866.71484375,170.549,66.0,1980.0,267.5,4182.91015625,145,5073.718633890152,98.7,40.02734375,3,929.4374651908875,12.4,106.609375,37,24322.89061832428,8.3,4.8125,399,1771013494.1576676,5.2,41.203125,33,24356.61075758934
