ts,scenario,cpu,ram,net_in_bps,net_out_bps,disk_read_bps,disk_write_bps,gpu_util,gpu_mem_used_mb,gpu_power_w,gpu_temp_c,gpu_clock_mhz,p1_cpu,p1_rss_mb,p1_threads,p1_age_s,p2_cpu,p2_rss_mb,p2_threads,p2_age_s,p3_cpu,p3_rss_mb,p3_threads,p3_age_s,p4_cpu,p4_rss_mb,p4_threads,p4_age_s,p5_cpu,p5_rss_mb,p5_threads,p5_age_s
2026-02-15T02:30:52,Spotify,6.4,28.8,249745.88176821053,14751.863155423502,94929.16644779133,439351.654969906,1.0,1585.40625,51.458,51.0,1815.0,97.4,39.65234375,3,106.2480103969574,14.9,80.86328125,148,37728.05176305771,4.6,18.8046875,9,37713.39282155037,4.6,66.0546875,37,37697.903822660446,3.7,266.50390625,95,37698.01505303383
2026-02-15T02:30:54,Spotify,6.4,28.8,101.65510944173835,167.25811611634856,96832.40192403727,150695.425494283,0.0,1585.40625,51.376,51.0,1815.0,98.8,39.65234375,3,107.92502617835999,17.6,80.8515625,148,37729.74263167381,3.8,16.0625,14,37727.41209721565,3.7,66.06640625,37,37699.57297205925,2.8,21.5390625,36,37729.755700588226
2026-02-15T02:30:55,Spotify,6.3,28.8,2133.6077470263945,1871.6066838251113,0.0,21695.359110462516,0.0,1585.40625,51.362,51.0,1815.0,98.7,39.65234375,3,109.57080912590027,13.1,80.84765625,148,37731.41886281967,6.7,66.06640625,37,37701.21560740471,5.6,271.5,89,37729.05477643013,3.7,4.09375,411,1771111854.3660777
2026-02-15T02:30:57,Spotify,6.9,28.8,147.259220552302,0.0,191005.02633770587,607571.9094360578,1.0,1585.40625,51.475,51.0,1815.0,99.9,38.93359375,3,111.30694007873535,15.3,80.85546875,148,37733.05001115799,5.4,16.05859375,14,37730.81152319908,4.4,266.7890625,95,37703.10361099243,4.4,66.07421875,37,37702.9927880764
2026-02-15T02:30:59,Spotify,7.8,28.8,4286.350426076301,2177.4435454091404,234705.49373673263,155607.44131320142,0.0,1585.40625,51.556,51.0,1815.0,99.5,39.65234375,3,113.01719236373901,21.9,4.09375,411,1771111857.7755394,12.3,80.87890625,148,37734.82837557793,4.6,66.078125,37,37704.69622206688,3.5,37.609375,4,37734.78567481041
2026-02-15T02:31:01,Spotify,6.7,28.5,706.8037722963312,697.4884013270221,0.0,67964.9465920795,0.0,1585.40625,51.567,51.0,1815.0,99.0,39.65234375,3,114.70646524429321,14.9,442.53515625,11,146.22606754302979,13.2,66.08984375,37,37706.3573949337,12.7,80.87109375,148,37736.54576134682,6.4,16.0234375,13,37734.22770309448
2026-02-15T02:31:02,Spotify,6.7,28.5,0.0,0.0,0.0,86131.65352364037,0.0,1585.40625,51.458,51.0,1815.0,98.1,39.65234375,3,116.34604692459106,13.2,80.82421875,148,37738.20078134537,11.4,66.09765625,37,37707.99786353111,7.6,266.7890625,95,37708.10888028145,4.8,16.05859375,14,37735.86722302437
2026-02-15T02:31:04,Spotify,6.1,28.5,451.2227082752978,322.82600266850574,0.0,8765.215102757003,1.0,1585.40625,51.547,52.0,1815.0,99.7,39.65625,3,117.99234747886658,14.3,80.87109375,148,37739.83340573311,4.7,66.10546875,37,37709.651683568954,2.8,266.7890625,95,37709.76290655136,1.9,16.0234375,13,37737.49615597725
2026-02-15T02:31:06,Spotify,6.1,28.6,25487.170554036085,10363.58611119749,9802.389726697822,133863.88470521712,4.0,1585.40625,51.545,52.0,1815.0,98.8,39.63671875,3,119.6521999835968,14.0,80.85546875,148,37741.50649690628,5.7,66.11328125,37,37711.29383587837,3.8,16.0234375,13,37739.16263961792,2.9,266.7734375,95,37711.40513896942
2026-02-15T02:31:07,Spotify,6.8,28.5,156.39154139936647,131.24623474299776,0.0,100797.10828262227,1.0,1585.40625,51.613,52.0,1815.0,98.6,38.92578125,3,121.31666302680969,14.4,80.8671875,148,37743.13786196709,6.6,16.0234375,14,37740.82817053795,3.7,66.1171875,37,37712.96841406822,2.8,18.8046875,9,37728.467178583145
