ts,cpu,ram,net_in_bps,net_out_bps,disk_read_bps,disk_write_bps,gpu_util,gpu_mem_used_mb,gpu_power_w,gpu_temp_c,gpu_clock_mhz,p1_cpu,p1_rss_mb,p1_threads,p1_age_s,p2_cpu,p2_rss_mb,p2_threads,p2_age_s,p3_cpu,p3_rss_mb,p3_threads,p3_age_s,p4_cpu,p4_rss_mb,p4_threads,p4_age_s,p5_cpu,p5_rss_mb,p5_threads,p5_age_s
2026-05-14 18:56:49,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:56:50,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:56:51,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:56:52,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:56:53,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:56:54,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:56:55,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:56:56,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:56:57,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:56:58,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:56:59,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:57:00,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:57:01,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:57:02,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:57:03,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:57:04,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:57:05,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:57:06,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:57:07,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:57:08,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:57:09,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:57:10,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:57:11,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:57:12,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:57:13,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:57:14,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:57:15,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:57:16,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:57:17,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:57:18,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:57:19,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:57:20,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:57:21,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:57:22,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:57:23,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:57:24,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:57:25,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:57:26,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:57:27,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:57:28,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:57:29,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:57:30,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:57:31,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:57:32,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:57:33,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:57:34,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:57:35,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
2026-05-14 18:57:36,100.0,58.3,34449.59404519083,11101.33737081818,0.0,181125.8699587697,0.0,0.0,0.0,0.0,0.0,932.6,45.93359375,19.0,4450.0699644088745,88.5,23.6640625,3.0,-775.4110305309296,15.8,0.1640625,279.0,1778775200.011528,10.7,125.03515625,29.0,-666.5983581542969,9.2,659.37109375,38.0,-470.8859438896179
